stim_tap,player_tap
2.00530219078064,3.66110515594482
4.00573110580444,5.62317109107971
6.00583028793335,7.63124299049377
8.00612998008728,9.59209609031677
10.0062983036041,11.6326951980591
12.0064470767975,13.5929141044617
14.0065710544586,15.5529341697693
16.0067272186279,17.5931260585785
18.0069050788879,19.5540812015533
20.0070979595184,21.5941569805145
22.1779491901398,23.7933130264282
25.4471800327301,27.1553289890289
28.1631791591644,29.8951013088226
31.2766389846802,32.9870779514313
34.2408261299133,35.9351651668549
37.3414041996002,39.3141741752625
40.571759223938,42.4210171699524
43.5903360843658,45.5920159816742
46.9698970317841,48.8911309242249
50.3026881217957,52.1260421276093
53.4776651859283,55.3772070407867
56.8030190467834,58.6581580638885
59.9662892818451,61.76518201828
63.1352860927582,65.063178062439
66.4005382061005,68.2340831756592
69.6751012802124,71.5804030895233
72.7823822498322,74.6234042644501
76.0944910049438,77.7931070327759
78.9284250736237,80.6930060386658
82.0804162025452,83.8140759468079
85.1487119197845,86.8582921028137
88.2558002471924,89.9329118728638
91.0670311450958,92.7046680450439
94.1887340545654,95.9802362918854
